,url,title,author,num_ratings,avg_rating,minmax_norm_ratings,mean_norm_ratings,num_pages,original_publish_year,series,genres,awards,places
816,https://www.goodreads.com/book/show/6468666-the-reckoning,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,116337.0,4.17,5.35,1.53,391.0,2010,1,"Young Adult, Fantasy, Fantasy > Paranormal, ","Teen Read Award Nominee for Best Read (2010), Goodreads Choice Award Nominee for Young Adult Fantasy, for Favorite Book and for Goodreads Author (2010)",None
817,https://www.goodreads.com/book/show/5091.The_Dark_Tower,"The Dark Tower (The Dark Tower, #7)",Stephen King,158421.0,4.25,5.82,1.99,1050.0,2004,1,"Fantasy, Fiction, Horror, ",British Fantasy Award for Best Novel (2005),None
818,https://www.goodreads.com/book/show/6050298-dreamfever,"Dreamfever (Fever, #4)",Karen Marie Moning,97066.0,4.38,6.57,2.75,386.0,2009,1,"Fantasy > Urban Fantasy, Fantasy, Fantasy > Paranormal, ",No Award,Ireland
819,https://www.goodreads.com/book/show/3407877-the-forgotten-garden,The Forgotten Garden,Kate Morton,206892.0,4.13,5.12,1.3,648.0,2008,0,"Fiction, Historical > Historical Fiction, Mystery, ","Australian Book Industry Award (ABIA) for General Fiction (2009), ?ªñ?Ïõü? Nominee for Translated Fiction (2012)",Australia
820,https://www.goodreads.com/book/show/10140661-gabriel-s-inferno,"Gabriel's Inferno (Gabriel's Inferno, #1)",Sylvain Reynard,151971.0,3.99,4.31,0.48,506.0,2011,1,"Romance, Romance > Contemporary RomanceContemporary",Goodreads Choice Award Nominee for Romance and for Goodreads Author (2011),Canada
821,https://www.goodreads.com/book/show/386372.Mort,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,217107.0,4.22,5.65,1.82,243.0,1987,1,"Fantasy, Fiction, Humor, ",Margaret A. Edwards Award (2011),None
822,https://www.goodreads.com/book/show/19691.The_Hunt_for_Red_October,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,356378.0,4.09,4.89,1.06,432.0,1984,1,"Fiction, Thriller, Mystery",No Award,United Kingdom
823,https://www.goodreads.com/book/show/373755.Absalom_Absalom_,"Absalom, Absalom!",William Faulkner,40883.0,3.97,4.19,0.37,316.0,1936,0,"Classics, Fiction, Literature",No Award,United States
824,https://www.goodreads.com/book/show/29946.Illusions,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,60510.0,4.14,5.18,1.35,144.0,1977,0,FictionPhilosophySpirituality,National Book Award Finalist for Religion/Inspiration (Paperback) (1980),None
825,https://www.goodreads.com/book/show/13596809-reflected-in-you,"Reflected in You (Crossfire, #2)",Sylvia Day,328034.0,4.31,6.17,2.34,338.0,2012,1,"Romance, Adult Fiction > Erotica, Romance > Contemporary Romance",No Award,None
826,https://www.goodreads.com/book/show/16640.The_Sorrows_of_Young_Werther,The Sorrows of Young Werther,Johann Wolfgang von Goethe,102108.0,3.68,2.51,-1.32,149.0,1774,0,"Classics, Fiction, European Literature > German Literature",×?×¯×¯×ú×«×¨-×ü×æØ×¬×ñ×«×û×§Ø? ×?Ø×ñ×ý×æ×î×¨ ×?×æØ?×ªØ?Ø×ñØ×úØ? for ×Ø?×ð×¯×¯×ñ ××û×§×¨×¯×¨Ø×ï×ú (1998),Germany
827,https://www.goodreads.com/book/show/11768.The_Hotel_New_Hampshire,The Hotel New Hampshire,John Irving,61296.0,3.91,3.85,0.02,520.0,1981,None,"Fiction, ContemporaryLiterature",None,United States
828,https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest,"Daughter of the Forest  (Sevenwaters, #1)",Juliet Marillier,59914.0,4.26,5.88,2.05,554.0,1999,1,"Fantasy, RomanceFiction","Locus Award Nominee for Best First Novel (2001), ALA Alex Award (2001), Aurealis Award Nominee for Fantasy Novel (1999)",None
829,https://www.goodreads.com/book/show/78983.Kane_Abel,"Kane & Abel (Kane & Abel, #1)",Jeffrey Archer,110447.0,4.31,6.17,2.34,592.0,1971,None,"Fiction, Historical > Historical FictionThriller",None,United States
830,https://www.goodreads.com/book/show/1241.A_Million_Little_Pieces,A Million Little Pieces,James Frey,238362.0,3.66,2.39,-1.43,515.0,2003,0,"Fiction, ContemporaryPsychology",No Award,None
831,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County,The Bridges of Madison County,Robert James Waller,87258.0,3.65,2.34,-1.49,224.0,1992,None,"Fiction, RomanceClassics",None,United States
832,https://www.goodreads.com/book/show/2595138-the-gargoyle,The Gargoyle,Andrew Davidson,47854.0,3.95,4.08,0.25,468.0,2008,0,FictionFantasyHistorical > Historical Fiction,"Sunburst Award for Canadian Novel (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",United States
833,https://www.goodreads.com/book/show/30281.Guilty_Pleasures,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,140397.0,4.02,4.48,0.66,355.0,1993,1,"Fantasy > Urban Fantasy, Paranormal > Vampires, Fantasy, ",No Award,United States
834,https://www.goodreads.com/book/show/7822895-the-millennium-trilogy,"The Millennium Trilogy (Millennium Trilogy, #1-3)",Stieg Larsson,53024.0,4.44,6.92,3.1,1531.0,2005,None,FictionMysteryThriller,None,Sweden
835,https://www.goodreads.com/book/show/10916.The_Pact,The Pact,Jodi Picoult,286673.0,4.01,4.43,0.6,512.0,1998,0,"Fiction, RomanceContemporary",No Award,None
836,https://www.goodreads.com/book/show/24765.Specials,"Specials (Uglies, #3)",Scott Westerfeld,179553.0,3.76,2.97,-0.85,384.0,2006,1,"Young Adult, Science Fiction > Dystopia, Science Fiction, ",No Award,None
837,https://www.goodreads.com/book/show/8709523-the-golden-lily,"The Golden Lily (Bloodlines, #2)",Richelle Mead,115529.0,4.3,6.11,2.28,418.0,2012,1,"Young Adult, Paranormal > Vampires, Fantasy, ",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012),United States
838,https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave,"One Foot in the Grave (Night Huntress, #2)",Jeaniene Frost,100233.0,4.29,6.05,2.23,357.0,2008,1,"Fantasy > Paranormal, Paranormal > Vampires, Fantasy > Urban Fantasy, ",No Award,United States
839,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle,The Story of Edgar Sawtelle,David Wroblewski,96370.0,3.62,2.16,-1.66,566.0,2008,0,"Fiction, AnimalsAnimals > Dogs","John Sargent, Sr. First Novel Prize (2008), Colorado Book Award for Literary Fiction (2009), Sakura Medal Nominee for High School Book (2010), Indies Choice Book Award for Best Author Discovery (2009), Puddly Award for Fiction (2009)   The Center for Fiction Nominee (2008)",United States
840,https://www.goodreads.com/book/show/7046495-lover-mine,"Lover Mine (Black Dagger Brotherhood, #8)",J.R. Ward,108419.0,4.39,6.63,2.81,528.0,2010,1,"Fantasy > Paranormal, Romance > Paranormal Romance, Romance, ","All About Romance (AAR) Annual Reader Poll for Guiltiest Pleasure Romance & Honorable Mention for Best Paranormal Romance (2011), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Vampire Romance (2010), Goodreads Choice Award for Romance (2010)",United States
841,https://www.goodreads.com/book/show/9014.The_Long_Walk,The Long Walk,Richard Bachman,148910.0,4.09,4.89,1.06,370.0,1979,0,"Horror, Fiction, Science Fiction > Dystopia",No Award,United States
842,https://www.goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities,The Bonfire of the Vanities,Tom Wolfe,75789.0,3.87,3.61,-0.21,690.0,1987,0,None,"Ambassador Book Award for Fiction (1988), National Book Critics Circle Award Nominee for Fiction (1987)",United States
843,https://www.goodreads.com/book/show/35879889-christy,Christy,Catherine Marshall,51892.0,4.23,5.7,1.88,512.0,1967,0,None,No Award,United States
844,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road,"84, Charing Cross Road",Helene Hanff,61869.0,4.14,5.18,1.35,97.0,1970,0,"Nonfiction, Writing > Books About BooksAutobiography > Memoir",No Award,None
845,https://www.goodreads.com/book/show/6917952-burned,"Burned (House of Night, #7)",P.C. Cast,152911.0,3.96,4.14,0.31,323.0,2010,1,"Young Adult, Paranormal > Vampires, Fantasy, ","Children's Choice Book Award Nominee for Teen Choice Book of the Year (2011), Teen Read Award Nominee for Best Series (2010), Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book (2010)",United States
846,https://www.goodreads.com/book/show/42038.Shakespeare_s_Sonnets,Shakespeare's Sonnets,William Shakespeare,93831.0,4.25,5.82,1.99,488.0,1609,0,None,Filter vertaalprijs Nominee (2021),None
847,https://www.goodreads.com/book/show/18243700-the-assassin-s-blade,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,214564.0,4.35,6.4,2.57,448.0,2014,1,"Fantasy, Young Adult, Romance, ",No Award,Erilea
848,https://www.goodreads.com/book/show/11991.The_Fall,The Fall,Albert Camus,83490.0,4.03,4.54,0.72,147.0,1956,0,"Fiction, Philosophy, Classics, ",No Award,Netherlands
849,https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,212687.0,4.0,4.37,0.54,295.0,2005,1,"Fantasy, Paranormal > Vampires, Fantasy > Paranormal, ",No Award,United States
850,https://www.goodreads.com/book/show/140079.Definitely_Dead,Definitely Dead (Sookie Stackhouse #6),Charlaine Harris,198408.0,4.0,4.37,0.54,324.0,2005,1,"Fantasy, Paranormal > Vampires, Fantasy > Paranormal, ",No Award,United States
851,https://www.goodreads.com/book/show/9566.Still_Life_with_Woodpecker,Still Life with Woodpecker,Tom Robbins,77311.0,4.02,4.48,0.66,288.0,1980,0,"Fiction, HumorLiterature",No Award,United States
